,brand,model,fuel,transtype,owner,manufacture,kms,price
8466,Hyundai,Hyundai i20 Asta,Diesel,Manual,3,2015,90000,500000
8467,Maruti,Maruti Alto LX,Petrol,Manual,2,2002,50000,55000
8468,Mercedes-Benz,Mercedes-Benz C-Class C,Diesel,Automatic,1,2022,4000,6200000
8469,MG,MG Hector Plus,Diesel,Manual,1,2022,10000,2100000
8470,Hyundai,Hyundai Grand i10,Petrol,Manual,1,2020,50000,550000
8471,Mahindra,Mahindra Thar CRDe,Diesel,Manual,2,2016,70000,550000
8472,Mercedes-Benz,Mercedes-Benz S-Class S,Diesel,Automatic,2,2014,13000,4775000
8473,Mahindra,Mahindra XUV500 W8,Diesel,Manual,1,2014,41480,644000
8474,Honda,Honda City i,Petrol,Manual,2,2015,69088,505000
8475,Skoda,Skoda Rapid 1.6,Diesel,Manual,1,2012,105,286000
8476,Mercedes-Benz,Mercedes-Benz GLS 400d,Diesel,Automatic,2,2020,15000,117000
8477,Hyundai,Hyundai Santro Xing,Lpg,Manual,2,2012,136,164000
8478,Maruti,Maruti Wagon R,Petrol,Manual,1,2015,50340,293000
8479,Maruti,Maruti Baleno 1.2,Petrol,Manual,1,2017,26320,491000
8480,BMW,BMW X5 xDrive,Diesel,Automatic,1,2020,25000,8300000
8481,Hyundai,Hyundai i20 Sportz,Diesel,Manual,3,2016,31202,461000
8482,Maruti,Maruti Swift VXi,Petrol,Manual,2,2010,87263,186000
8483,Toyota,Toyota Fortuner 4x2,Diesel,Manual,2,2015,94505,1414000
8484,Audi,Audi Q7 45,Diesel,Automatic,1,2017,65000,4600000
8485,Mahindra,Mahindra XUV500 W8,Diesel,Manual,2,2013,81153,462000
8486,Tata,Tata Tiago 1.2,Petrol,Manual,1,2018,95034,369000
8487,Maruti,Maruti Alto 800,Petrol,Manual,1,2022,5550,409000
8488,Mercedes-Benz,Mercedes-Benz GLS 350d,Diesel,Automatic,2,2016,45000,5950000
8489,Hyundai,Hyundai i20 Sportz,Petrol,Automatic,1,2019,33013,689000
8490,Tata,Tata Harrier Camo,Diesel,Manual,1,2021,7585,1561000
8491,Toyota,Toyota Fortuner 3.0,Diesel,Manual,4,2010,89611,703000
8492,BMW,BMW 5 Series,Diesel,Automatic,1,2019,29000,4800000
8493,Renault,Renault KWID RXT,Petrol,Manual,1,2016,21732,269000
8494,Hyundai,Hyundai Verna 1.6,Diesel,Automatic,1,2014,74750,508000
8495,Maruti,Maruti Zen Estilo,Petrol,Manual,2,2011,58282,159000
8496,Mercedes-Benz,Mercedes-Benz GLE 250d,Diesel,Automatic,1,2019,45000,5600000
8497,Hyundai,Hyundai Grand i10,Petrol,Manual,1,2019,32126,495000
8498,Honda,Honda City i,Petrol,Manual,1,2016,79927,640000
8499,Renault,Renault KWID 1.0,Petrol,Manual,1,2020,10879,386000
8500,Land,Land Rover Range,Petrol,Automatic,1,2019,40000,192000
8501,Jeep,Jeep Compass 2.0,Diesel,Manual,1,2020,42446,1721000
8502,Hyundai,Hyundai i10 Magna,Petrol,Manual,3,2011,63363,178000
8503,Mahindra,Mahindra Thar LX,Diesel,Automatic,2,2020,17280,1558000
8504,Volvo,Volvo XC60 B5,Petrol,Automatic,1,2022,7000,6850000
8505,Hyundai,Hyundai Grand i10,Petrol,Manual,2,2019,24623,468000
8506,Volkswagen,Volkswagen Polo Diesel,Diesel,Manual,2,2011,56141,206999
8507,Maruti,Maruti Swift Dzire,Diesel,Manual,1,2013,172,323000
8508,BMW,BMW X1 sDrive,Diesel,Automatic,1,2019,25000,3000000
8509,Hyundai,Hyundai EON Era,Petrol,Manual,2,2015,67062,200999
8510,Tata,Tata Nano Twist,Petrol,Manual,2,2015,27388,98414
8511,Toyota,Toyota Urban cruiser,Petrol,Manual,1,2021,4928,938000
8512,Maserati,Maserati Ghibli Diesel,Diesel,Automatic,1,2016,12000,6600000
8513,Hyundai,Hyundai EON Magna,Petrol,Manual,3,2013,57607,175000
8514,Maruti,Maruti Vitara Brezza,Diesel,Manual,2,2016,82110,617000
8515,Mahindra,Mahindra XUV500 W10,Diesel,Manual,2,2015,86964,775000
8516,Mercedes-Benz,Mercedes-Benz C-Class C,Diesel,Automatic,2,2015,37000,2150000
8517,Volkswagen,Volkswagen Polo Petrol,Petrol,Manual,1,2013,39971,324000
8518,Volkswagen,Volkswagen Polo 1.2,Petrol,Manual,2,2014,55783,364000
8519,Maruti,Maruti Alto 800,Petrol,Manual,1,2013,52654,171000
8520,Porsche,Porsche Cayenne Diesel,Diesel,Automatic,1,2016,50000,5800000
8521,Maruti,Maruti Swift VXI,Petrol,Manual,1,2021,17331,598000
8522,Ford,Ford Figo Diesel,Diesel,Manual,1,2011,76438,153000
8523,Hyundai,Hyundai i10 Magna,Petrol,Manual,3,2008,85035,103000
8524,Mercedes-Benz,Mercedes-Benz E-Class Exclusive,Petrol,Automatic,1,2021,8900,6700000
8525,Honda,Honda City i,Petrol,Manual,2,2014,85004,461000
8526,Hyundai,Hyundai Verna SX,Diesel,Automatic,1,2014,72229,518000
8527,Nissan,Nissan Terrano XL,Diesel,Manual,2,2014,97972,392000
8528,Land,Land Rover Range,Petrol,Automatic,1,2020,19500,113999
8529,Tata,Tata Harrier XT,Diesel,Manual,1,2021,19230,1629000
8530,Maruti,Maruti Celerio ZXI,Petrol,Automatic,1,2018,68911,438999
8531,Honda,Honda City i,Diesel,Manual,3,2015,105,438999
8532,Mercedes-Benz,Mercedes-Benz C-Class Progressive,Petrol,Automatic,1,2019,28000,4250000
8533,Renault,Renault Duster 85PS,Diesel,Manual,2,2013,159,266000
8534,Maruti,Maruti Swift Dzire,Diesel,Manual,2,2016,81325,434999
8535,Ford,Ford Aspire Titanium,Petrol,Manual,1,2020,19904,646000
8536,Toyota,Toyota Land Cruiser,Diesel,Automatic,1,2019,27000,169000
8537,Mahindra,Mahindra XUV500 W8,Diesel,Manual,2,2014,110,541000
8538,Hyundai,Hyundai EON D,Petrol,Manual,2,2013,43421,176000
8539,Chevrolet,Chevrolet Beat LT,Petrol,Manual,1,2014,37275,254999
8540,BMW,BMW X1 sDrive20i,Petrol,Automatic,1,2021,10000,4000000
8541,Maruti,Maruti Wagon R,Petrol,Manual,1,2016,12936,324000
8542,Maruti,Maruti Vitara Brezza,Diesel,Manual,2,2017,76535,535000
8543,Toyota,Toyota Etios Cross,Diesel,Manual,1,2014,51260,378000
8544,Mini,Mini 3 DOOR,Petrol,Automatic,2,2017,40000,3450000
8545,Maruti,Maruti Swift VDI,Diesel,Manual,1,2018,53297,564000
8546,Hyundai,Hyundai Xcent 1.1,Diesel,Manual,1,2014,104,312000
8547,Ford,Ford Ecosport 1.5,Diesel,Manual,2,2014,50141,451999
8548,Volvo,Volvo XC60 D5,Diesel,Automatic,1,2019,34000,5450000
8549,Hyundai,Hyundai Xcent 1.2,Petrol,Manual,2,2016,83608,392000
8550,Chevrolet,Chevrolet Sail LS,Diesel,Manual,1,2014,64000,245000
8551,Honda,Honda Amaze V,Diesel,Manual,1,2019,72000,725000
8552,Land,Land Rover Discovery,Diesel,Automatic,1,2020,38000,4875000
8553,Audi,Audi RS7 4.0,Petrol,Automatic,1,2021,7100,175000
8554,Volkswagen,Volkswagen Polo 1.0,Petrol,Manual,1,2019,48141,572000
8555,Hyundai,Hyundai i20 Magna,Petrol,Manual,3,2013,84947,250000
8556,Mercedes-Benz,Mercedes-Benz S-Class S,Diesel,Automatic,1,2022,1400,177000
8557,Hyundai,Hyundai i10 Era,Petrol,Manual,1,2009,79857,145000
8558,Hyundai,Hyundai Alcazar Platinum,Diesel,Automatic,1,2021,12081,1854000
8559,Hyundai,Hyundai Grand i10,Petrol,Manual,1,2015,56384,347000
8560,Audi,Audi RS7 4.0,Petrol,Automatic,1,2020,11500,175000
8561,Audi,Audi Q3 2.0,Diesel,Automatic,2,2014,72000,1300000
8562,Maruti,Maruti Baleno 1.3,Diesel,Manual,2,2016,77000,450000
8563,Land,Land Rover Range,Diesel,Automatic,2,2012,60000,1800000
8564,Audi,Audi Q5 40,Diesel,Automatic,2,2020,27000,4475000
8565,Honda,Honda Jazz 1.5,Diesel,Manual,1,2015,91000,450000
8566,Volkswagen,Volkswagen Polo GT,Diesel,Manual,2,2012,77000,200000
8567,Land,Land Rover Freelander,Diesel,Automatic,1,2014,71000,1390000
8568,Hyundai,Hyundai Venue SX,Petrol,Automatic,1,2019,58499,1019999
8569,Hyundai,Hyundai i10 Asta,Petrol,Automatic,1,2012,123,265000
8570,Hyundai,Hyundai EON Magna,Petrol,Manual,2,2013,47651,189000
8571,Hyundai,Hyundai Grand i10,Petrol,Manual,1,2017,42907,396000
8572,Audi,Audi A4 30,Petrol,Automatic,1,2017,99125,2175000
8573,BMW,BMW 5 Series,Petrol,Automatic,1,2019,46000,5175000
8574,Lexus,Lexus ES 300h,Petrol,Automatic,1,2017,68000,3975000
8575,BMW,BMW 5 Series,Diesel,Automatic,1,2021,40500,5475000
8576,Mercedes-Benz,Mercedes-Benz GLC 300,Petrol,Automatic,1,2018,27000,4375000
8577,Maruti,Maruti Ciaz 1.4,Petrol,Manual,1,2018,33877,648000
8578,Toyota,Toyota Fortuner 4x4,Diesel,Manual,1,2014,180,1365000
8579,Ford,Ford Aspire 1.2,Petrol,Manual,1,2016,100,365000
8580,Maruti,Maruti Wagon R,Petrol,Manual,2,2018,40955,365000
8581,Kia,Kia Seltos X-Line,Diesel,Automatic,1,2022,8357,1757999
8582,Maruti,Maruti Swift VXI,Petrol,Manual,1,2016,71234,430999
8583,Mercedes-Benz,Mercedes-Benz GLC 220d,Diesel,Automatic,1,2020,18000,5875000
8584,Hyundai,Hyundai Accent Executive,Petrol,Manual,1,2012,43308,212000
8585,Audi,Audi A4 Technology,Petrol,Automatic,1,2021,16000,4179999
8586,Mercedes-Benz,Mercedes-Benz E-Class Exclusive,Diesel,Automatic,1,2019,32000,5475000
8587,Maruti,Maruti Swift Dzire,Diesel,Manual,2,2015,111,428000
8588,Hyundai,Hyundai i20 Magna,Petrol,Manual,1,2019,5240,578000
8589,Tata,Tata Harrier XZ,Diesel,Manual,1,2019,66773,1383000
8590,Hyundai,Hyundai i20 Magna,Petrol,Manual,1,2016,72009,458000
8591,Mahindra,Mahindra Thar LX,Petrol,Manual,1,2022,5500,1680000
8592,Audi,Audi Q5 30,Diesel,Automatic,1,2016,56500,2390000
8593,Mercedes-Benz,Mercedes-Benz C-Class Progressive,Diesel,Automatic,1,2020,40200,4375000
8594,Mini,Mini 3 DOOR,Petrol,Automatic,2,2018,4200,4375000
8595,Hyundai,Hyundai i20 Asta,Diesel,Manual,2,2020,13980,1059000
8596,Mahindra,Mahindra TUV 300,Diesel,Manual,1,2016,39563,507000
8597,Tata,Tata Harrier XZ,Diesel,Manual,1,2020,20499,1922000
8598,Maruti,Maruti Ciaz VXi,Petrol,Manual,1,2016,39967,539000
8599,Honda,Honda Amaze V,Diesel,Automatic,2,2018,87593,597000
8600,Ford,Ford Aspire 1.2,Petrol,Manual,1,2015,41717,392000
8601,Maruti,Maruti Swift VXI,Petrol,Manual,1,2021,18946,598000
8602,Maruti,Maruti Baleno 1.2,Petrol,Manual,1,2017,93428,491000
8603,Volkswagen,Volkswagen Polo 1.2,Petrol,Manual,1,2014,44000,390000
8604,Hyundai,Hyundai EON Magna,Petrol,Manual,2,2014,37646,217000
8605,Mahindra,Mahindra XUV500 W6,Diesel,Manual,1,2015,31188,659000
8606,Hyundai,Hyundai Verna 1.6,Diesel,Manual,2,2014,78960,450000
8607,Audi,Audi A4 35,Diesel,Automatic,1,2014,45500,1480000
8608,Audi,Audi A6 45,Petrol,Automatic,0,2021,16000,5780000
8609,Hyundai,Hyundai Verna S,Diesel,Manual,1,2022,7622,1066000
8610,Chevrolet,Chevrolet Enjoy TCDi,Diesel,Manual,1,2014,87365,327000
8611,Maruti,Maruti Ertiga ZXI,Petrol,Automatic,1,2021,13672,1059000
8612,Audi,Audi A4 Technology,Petrol,Automatic,1,2021,12000,4590000
8613,Jaguar,Jaguar XF 2.0,Diesel,Automatic,1,2018,59000,2980000
8614,Audi,Audi A4 30,Petrol,Automatic,1,2018,41000,3379999
8615,Audi,Audi Q3 35,Diesel,Automatic,1,2017,44600,2390000
8616,Audi,Audi Q3 35,Diesel,Automatic,2,2013,38500,1280000
8617,Renault,Renault Duster 1.5,Petrol,Manual,1,2016,33809,615000
8618,Audi,Audi A6 35,Diesel,Automatic,2,2015,60100,1975000
8619,Ford,Ford Aspire Titanium,Petrol,Automatic,1,2015,62168,484999
8620,Hyundai,Hyundai Grand i10,Diesel,Manual,1,2016,79500,330000
8621,Nissan,Nissan Micra XL,Petrol,Manual,1,2012,43732,180000
8622,Honda,Honda Amaze V,Petrol,Automatic,1,2018,82200,570000
8623,Ford,Ford Ecosport 1.5,Diesel,Manual,2,2014,66001,455000
8624,Hyundai,Hyundai i20 Sportz,Diesel,Manual,2,2013,83204,335000
8625,Maruti,Maruti Baleno 1.2,Petrol,Manual,1,2018,58516,575000
8626,Maruti,Maruti Ciaz ZDi,Diesel,Manual,1,2015,93000,535000
8627,Hyundai,Hyundai Grand i10,Petrol,Manual,1,2016,73000,445000
8628,Honda,Honda City 1.5,Petrol,Manual,1,2009,47864,245000
8629,Maruti,Maruti Baleno 1.2,Petrol,Manual,2,2019,29000,688000
8630,Hyundai,Hyundai i20 Magna,Petrol,Manual,1,2017,81000,535000
8631,Hyundai,Hyundai i20 Asta,Petrol,Manual,2,2015,69000,505000
8632,Hyundai,Hyundai Grand i10,Petrol,Automatic,1,2014,29000,434999
8633,Hyundai,Hyundai Grand i10,Petrol,Manual,1,2014,64000,385000
8634,Mercedes-Benz,Mercedes-Benz C-Class C,Diesel,Automatic,2,2018,71000,2975000
8635,Audi,Audi A4 1.8,Petrol,Automatic,3,2013,57500,1480000
8636,Hyundai,Hyundai i20 Sportz,Diesel,Manual,2,2013,83000,335000
8637,Audi,Audi A6 35,Petrol,Automatic,1,2016,12000,3379999
8638,Maruti,Maruti Baleno Zeta,Petrol,Manual,2,2019,29000,688000
8639,Volkswagen,Volkswagen Vento 1.5,Diesel,Manual,1,2013,93000,345000
8640,Ford,Ford Figo Diesel,Diesel,Manual,1,2013,90300,210000
8641,Hyundai,Hyundai Grand i10,Petrol,Manual,1,2016,73000,445000
8642,Maruti,Maruti Baleno 1.2,Petrol,Manual,1,2018,58000,575000
8643,Renault,Renault KWID RXT,Petrol,Manual,1,2017,65292,270000
8644,Mahindra,Mahindra Xylo E4,Diesel,Manual,1,2009,112,182000
8645,Nissan,Nissan Sunny Diesel,Diesel,Manual,2,2012,92540,196000
8646,Hyundai,Hyundai Grand i10,Petrol,Manual,1,2015,69470,359000
8647,Renault,Renault Duster 110PS,Diesel,Manual,2,2012,45590,354000
8648,Mahindra,Mahindra KUV 100,Diesel,Manual,1,2018,54137,381000
8649,Toyota,Toyota Innova 2.5,Diesel,Manual,2,2012,60130,465000
8650,Hyundai,Hyundai i10 Era,Petrol,Manual,2,2012,54858,200999
8651,Tata,Tata Altroz XZ,Petrol,Manual,1,2020,11939,780000
8652,Maruti,Maruti Wagon R,Petrol,Manual,1,2009,41149,130000
8653,Hyundai,Hyundai Verna 1.6,Diesel,Manual,1,2012,239,336000
8654,Mercedes-Benz,Mercedes-Benz GLE 250d,Diesel,Automatic,1,2017,46100,4575000
8655,BMW,BMW X3 xDrive,Petrol,Automatic,1,2021,18000,6175000
8656,Maruti,Maruti Swift VDI,Diesel,Manual,1,2012,103,288000
8657,Maruti,Maruti Brezza VXi,Petrol,Manual,1,2022,1026,909000
8658,Hyundai,Hyundai Grand i10,Petrol,Manual,1,2018,14748,467000
8659,Tata,Tata Altroz XZ,Petrol,Manual,1,2020,9789,798000
8660,Mercedes-Benz,Mercedes-Benz CLA 200,Diesel,Automatic,2,2015,56000,1600000
8661,Hyundai,Hyundai EON Era,Petrol,Manual,1,2015,7779,231000
8662,Hyundai,Hyundai i20 Magna,Diesel,Manual,4,2015,81867,385000
8663,Maruti,Maruti Wagon R,Petrol,Manual,2,2015,85232,276000
8664,Hyundai,Hyundai Verna 1.6,Diesel,Manual,2,2012,53416,361000
8665,Jeep,Jeep Compass 1.4,Petrol,Automatic,1,2018,78000,1689999
8666,Mahindra,Mahindra XUV500 W8,Diesel,Manual,1,2012,91480,446000
8667,Maruti,Maruti Swift Dzire,Diesel,Manual,1,2017,55385,570000
8668,Honda,Honda City i,Petrol,Manual,1,2017,57264,675000
8669,Mahindra,Mahindra XUV300 W4,Diesel,Manual,1,2021,15220,923000
8670,Maruti,Maruti Wagon R,Petrol,Manual,2,2014,34438,262000
8671,Hyundai,Hyundai Grand i10,Petrol,Manual,1,2017,23931,417000
8672,Hyundai,Hyundai Xcent 1.2,Petrol,Manual,2,2014,32423,355000
8673,Maruti,Maruti Ignis Sigma,Petrol,Manual,1,2021,6944,516000
8674,Maruti,Maruti Baleno 1.2,Petrol,Manual,1,2018,51906,532000
8675,Hyundai,Hyundai Xcent 1.1,Diesel,Manual,2,2015,55975,371000
8676,Maruti,Maruti Wagon R,Petrol,Automatic,1,2016,46491,358000
8677,Toyota,Toyota Platinum Etios,Diesel,Manual,1,2018,25330,641000
8678,Maruti,Maruti Swift VDI,Diesel,Manual,2,2012,86593,288000
8679,Hyundai,Hyundai i20 Asta,Petrol,Manual,2,2010,76634,204999
8680,Renault,Renault KWID RXT,Petrol,Manual,2,2018,37094,282000
8681,Honda,Honda Amaze S,Diesel,Manual,2,2014,94817,307000
8682,Hyundai,Hyundai i10 Magna,Petrol,Manual,4,2009,78841,137000
8683,Tata,Tata Harrier XZ,Diesel,Manual,1,2021,30193,1855000
8684,Audi,Audi A4 35,Diesel,Automatic,1,2019,43900,3279999
8685,Maruti,Maruti Swift VXI,Petrol,Manual,1,2018,60548,501999
8686,Maruti,Maruti Alto 800,Petrol,Manual,1,2019,7517,317000
8687,Nissan,Nissan Terrano XV,Diesel,Manual,2,2014,99348,413999
8688,Tata,Tata Nano Cx,Petrol,Manual,1,2011,48977,53250
8689,Ford,Ford Aspire 1.2,Petrol,Manual,1,2015,86754,365000
8690,Mahindra,Mahindra TUV 300,Diesel,Manual,1,2017,86418,554000
8691,Hyundai,Hyundai Venue SX,Diesel,Manual,1,2019,19540,1002000
8692,Chevrolet,Chevrolet Beat Diesel,Diesel,Manual,1,2013,76529,126000
8693,Maruti,Maruti Swift Dzire,Petrol,Manual,1,2017,43334,541000
8694,Maruti,Maruti Swift Dzire,Diesel,Manual,2,2015,99515,428000
8695,Maruti,Maruti Vitara Brezza,Diesel,Manual,1,2018,47264,682000
8696,BMW,BMW 6 Series,Petrol,Automatic,1,2019,20800,5580000
8697,Audi,Audi A4 35,Petrol,Automatic,1,2016,32000,2080000
8698,Hyundai,Hyundai Elantra CRDi,Diesel,Manual,2,2013,87995,533000
8699,Honda,Honda WR-V i-VTEC,Petrol,Manual,1,2017,39283,570000
8700,Maruti,Maruti Ciaz VDi,Diesel,Manual,2,2016,76239,548000
8701,Hyundai,Hyundai i20 Sportz,Petrol,Manual,1,2022,1040,767000
8702,Honda,Honda City i-VTEC,Petrol,Automatic,1,2019,22307,915000
8703,Hyundai,Hyundai Elantra CRDi,Diesel,Manual,2,2013,55538,533000
8704,Hyundai,Hyundai Verna 1.6,Diesel,Manual,1,2013,90867,413999
8705,Maruti,Maruti Ignis Sigma,Petrol,Manual,1,2021,23302,491000
8706,Hyundai,Hyundai Verna VTVT,Petrol,Manual,2,2018,38990,748000
8707,Maruti,Maruti A-Star Vxi,Petrol,Manual,1,2010,65641,144000
8708,Audi,Audi A4 30,Petrol,Automatic,2,2018,27000,3279999
8709,Volkswagen,Volkswagen Vento 1.5,Diesel,Manual,1,2013,95129,345000
8710,Maruti,Maruti Swift Dzire,Diesel,Manual,1,2012,135,346000
8711,Maruti,Maruti Wagon R,Petrol,Manual,3,2020,23400,511000
8712,Mahindra,Mahindra Scorpio S7,Diesel,Manual,1,2018,55461,1064000
8713,Mahindra,Mahindra Scorpio SLE,Diesel,Manual,1,2010,72299,370000
8714,Honda,Honda Amaze VX,Petrol,Manual,1,2022,5362,816000
8715,Honda,Honda City GXi,Petrol,Manual,5,2005,122,105000
8716,Maruti,Maruti Wagon R,Petrol,Manual,1,2012,66081,215000
8717,Audi,Audi A6 35,Diesel,Automatic,1,2015,85000,1980000
8718,Maruti,Maruti Wagon R,Petrol,Manual,1,2015,131,282000
8719,Maruti,Maruti Swift VXI,Petrol,Manual,1,2013,52580,286000
8720,Kia,Kia Seltos GTX,Petrol,Automatic,1,2020,41714,1695000
8721,Mahindra,Mahindra XUV500 W8,Diesel,Manual,1,2012,121,429000
8722,Honda,Honda City VX,Petrol,Manual,1,2020,17262,1212000
8723,Maruti,Maruti Swift Dzire,Petrol,Manual,1,2017,65908,541000
8724,Maruti,Maruti Swift VXI,Petrol,Manual,1,2020,7282,598000
8725,Mahindra,Mahindra KUV 100,Petrol,Manual,2,2016,69404,287000
8726,Maruti,Maruti Swift Dzire,Petrol,Manual,1,2015,29265,408000
8727,Mahindra,Mahindra XUV500 R,Diesel,Manual,2,2015,50179,795000
8728,Mercedes-Benz,Mercedes-Benz GLA Class,Petrol,Automatic,1,2019,29774,2646000
8729,Hyundai,Hyundai EON D,Petrol,Manual,2,2012,77896,161000
8730,Honda,Honda City VX,Petrol,Automatic,1,2021,6144,1347000
8731,Maruti,Maruti Swift VDI,Diesel,Manual,2,2015,88559,422000
8732,Hyundai,Hyundai Grand i10,Petrol,Manual,2,2016,51927,359000
8733,BMW,BMW 3 Series,Diesel,Automatic,1,2015,99000,1350000
8734,Renault,Renault KWID RXL,Petrol,Manual,1,2018,47000,275000
8735,Maruti,Maruti Baleno 1.3,Diesel,Manual,1,2018,35000,550000
8736,Mercedes-Benz,Mercedes-Benz C-Class C,Diesel,Automatic,1,2013,58000,975000
8737,Honda,Honda City S,Petrol,Manual,1,2012,48000,400000
8738,Honda,Honda Amaze VX,Petrol,Automatic,1,2014,45000,475000
8739,Hyundai,Hyundai EON D,Petrol,Manual,2,2012,60000,190000
8740,Hyundai,Hyundai i20 Magna,Petrol,Manual,1,2014,23000,465000
8741,Hyundai,Hyundai Grand i10,Petrol,Manual,1,2019,45000,459999
8742,Hyundai,Hyundai i10 Magna,Petrol,Manual,1,2014,45000,325000
8743,Maruti,Maruti Ertiga VDI,Diesel,Manual,1,2013,58000,525000
8744,Hyundai,Hyundai i20 1.2,Petrol,Manual,1,2018,48000,625000
8745,BMW,BMW 2 Series,Petrol,Automatic,1,2021,18000,4000000
8746,Skoda,Skoda Kushaq 1.0,Petrol,Automatic,1,2022,16000,1675000
8747,Hyundai,Hyundai i20 Asta,Diesel,Manual,2,2015,90000,465000
8748,Hyundai,Hyundai Accent GLE,Petrol,Manual,2,2006,80000,250000
8749,Tata,Tata Nexon 1.2,Petrol,Manual,1,2018,140,830000
8750,Hyundai,Hyundai Grand i10,Diesel,Manual,2,2019,60000,400000
8751,Honda,Honda WR-V i-VTEC,Petrol,Manual,1,2019,17000,900000
8752,Lexus,Lexus NX 300h,Petrol,Automatic,1,2018,111,4200000
8753,Mercedes-Benz,Mercedes-Benz M-Class ML,Diesel,Automatic,2,2015,38000,2850000
8754,Maruti,Maruti Swift VXI,Petrol,Manual,2,2013,80000,385000
8755,Honda,Honda Amaze V,Petrol,Manual,1,2017,36500,600000
8756,Nissan,Nissan Sunny XE,Diesel,Manual,2,2018,55000,425000
8757,Maruti,Maruti Wagon R,Petrol,Manual,2,2016,80000,300000
8758,Mercedes-Benz,Mercedes-Benz C-Class C,Diesel,Automatic,2,2010,98000,620000
8759,Maruti,Maruti Wagon R,Petrol,Manual,3,2007,200,198000
8760,Maruti,Maruti Swift VDI,Diesel,Manual,2,2012,140,325000
8761,Volkswagen,Volkswagen Vento 1.5,Diesel,Manual,2,2014,100,360000
8762,Maruti,Maruti Eeco 5,Petrol,Manual,3,2012,168,229999
8763,Kia,Kia Seltos HTX,Petrol,Automatic,1,2021,25000,1500000
8764,Maruti,Maruti Alto LX,Petrol,Manual,4,2009,120,110000
8765,Honda,Honda Amaze E,Petrol,Manual,2,2017,30000,445000
8766,Maruti,Maruti Alto LX,Petrol,Manual,1,2011,100,136000
8767,Nissan,Nissan Micra Active,Petrol,Manual,1,2016,80000,250000
8768,Honda,Honda City i,Petrol,Manual,1,2016,50000,1000000
8769,Maruti,Maruti Eeco CNG,Cng,Manual,1,2021,40000,290000
8770,Chevrolet,Chevrolet Spark 1.0,Petrol,Manual,4,2009,100,55000
8771,Maruti,Maruti Wagon R,Petrol,Manual,1,2015,166,300000
8772,Maruti,Maruti Alto 800,Petrol,Manual,1,2014,74000,185000
8773,Honda,Honda BR-V i-VTEC,Petrol,Manual,1,2017,80000,700000
8774,Renault,Renault Duster 85PS,Diesel,Manual,2,2019,60000,650000
8775,Maruti,Maruti Eeco 7,Petrol,Manual,2,2020,50000,409999
8776,Mercedes-Benz,Mercedes-Benz E-Class E,Petrol,Automatic,2,2011,70000,1000000
8777,Maruti,Maruti Wagon R,Petrol,Manual,2,2010,73000,220000
8778,Hyundai,Hyundai i20 1.2,Petrol,Manual,1,2018,70000,650000
8779,Maruti,Maruti Ertiga LXI,Cng,Manual,3,2014,120,385000
8780,MG,MG Hector Sharp,Petrol,Automatic,1,2021,40000,1700000
8781,Hyundai,Hyundai i20 1.2,Petrol,Manual,1,2018,50000,675000
8782,Honda,Honda Amaze SX,Diesel,Manual,2,2015,70000,470000
8783,Maruti,Maruti Ciaz ZDi,Diesel,Manual,2,2015,70000,590000
8784,Honda,Honda City 1.5,Petrol,Automatic,2,2010,92000,350000
8785,Hyundai,Hyundai Grand i10,Petrol,Manual,1,2015,60000,411000
8786,Skoda,Skoda Superb Petrol,Petrol,Manual,3,2012,45000,400000
8787,Tata,Tata Manza Aura,Diesel,Manual,3,2009,58000,135000
8788,Maruti,Maruti Wagon R,Petrol,Manual,1,2013,90000,311000
8789,Tata,Tata Hexa XM,Diesel,Manual,2,2019,35000,1350000
8790,Audi,Audi A6 3.0,Diesel,Automatic,4,2010,80000,550000
8791,Hyundai,Hyundai Grand i10,Petrol,Manual,2,2014,80000,289000
8792,Hyundai,Hyundai Elantra SX,Petrol,Manual,2,2012,200,341000
8793,Hyundai,Hyundai Grand i10,Petrol,Manual,2,2015,80000,350000
8794,Chevrolet,Chevrolet Beat LT,Petrol,Manual,1,2011,40000,170000
8795,Hyundai,Hyundai Verna SX,Diesel,Automatic,1,2021,32000,1550000
8796,Maruti,Maruti Wagon R,Petrol,Manual,2,2009,70000,175000
8797,Mahindra,Mahindra KUV 100,Diesel,Manual,2,2017,80000,320000
8798,Maruti,Maruti Swift Dzire,Petrol,Manual,1,2021,60000,700000
8799,Maruti,Maruti Swift 1.3,Petrol,Manual,4,2008,130,160000
8800,Maruti,Maruti Eeco 5,Cng,Manual,4,2010,100,130000
8801,Maruti,Maruti Swift Dzire,Petrol,Manual,2,2009,80000,250000
8802,Nissan,Nissan Micra XV,Petrol,Automatic,3,2017,80000,308000
8803,Hyundai,Hyundai i20 Sportz,Petrol,Manual,1,2020,30000,750000
8804,Hyundai,Hyundai i20 1.2,Petrol,Manual,1,2018,30000,600000
8805,Maruti,Maruti Wagon R,Petrol,Manual,2,2011,90000,250000
8806,Toyota,Toyota Corolla Altis,Petrol,Manual,4,2008,120,145000
8807,Maruti,Maruti Ertiga SHVS,Diesel,Manual,1,2017,157,700000
8808,Maruti,Maruti Wagon R,Petrol,Manual,3,2020,50000,425000
8809,Tata,Tata Nano LX,Petrol,Manual,2,2012,15000,60000
8810,Maruti,Maruti Ertiga VXI,Petrol,Manual,4,2013,90000,425000
8811,Renault,Renault Pulse RxL,Diesel,Manual,2,2013,111,190000
